Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants,address
4285,NC,Edgecombe (County),TARBORO,27886,582,454,250,176,28,0,297,"$1,083,194",$0,"$465,853","$617,341",279,18,0,0,"4285, NC, Edgecombe (County)"
4285,NC,Edgecombe (County),TARBOROO,27886,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Edgecombe (County)"
4285,NC,Edgecombe (County),TARBOROR,27886,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Edgecombe (County)"
4285,NC,Pitt (County),TARBORO,27886,2,2,2,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Pitt (County)"
4285,NC,Greene (County),WALSTONBURG,27888,7,6,5,1,0,0,1,"$2,204",$0,"$1,284",$920,1,0,0,0,"4285, NC, Greene (County)"
4285,NC,Beaufort (County),WASHINGTON,27889,201,147,88,58,1,0,84,"$252,003",$0,"$102,916","$149,087",81,3,0,0,"4285, NC, Beaufort (County)"
4285,NC,Pitt (County),WASHINGTON,27889,10,5,3,1,1,0,3,"$4,802",$0,"$3,482","$1,320",3,0,0,0,"4285, NC, Pitt (County)"
4285,NC,Halifax (County),WELDON,27890,3,3,2,1,0,0,1,"$1,720",$0,"$1,324",$396,1,0,0,0,"4285, NC, Halifax (County)"
4285,NC,Edgecombe (County),WHITAKERS,27891,6,4,4,0,0,0,1,$396,$0,$0,$396,1,0,0,0,"4285, NC, Edgecombe (County)"
4285,NC,Halifax (County),WHITAKERS,27891,1,1,0,0,1,0,1,"$2,178",$0,"$1,136","$1,042",1,0,0,0,"4285, NC, Halifax (County)"
4285,NC,Nash (County),WHITAKERS,27891,21,17,9,8,0,0,6,"$13,620",$0,"$12,532","$1,088",6,0,0,0,"4285, NC, Nash (County)"
4285,NC,Bertie (County),WILLIAMSTON,27892,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bertie (County)"
4285,NC,Martin (County),WILLIAMSTON,27892,22,16,13,3,0,0,6,"$19,564",$0,"$3,816","$15,748",6,0,0,0,"4285, NC, Martin (County)"
4285,NC,Cumberland (County),WILSON,27893,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Nash (County),WILSON,27893,1,1,1,0,0,0,1,$250,$0,$0,$250,1,0,0,0,"4285, NC, Nash (County)"
4285,NC,Wayne (County),WILSON,27893,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Wayne (County)"
4285,NC,Wilson (County),WILSON,27893,236,169,96,73,0,0,88,"$447,977",$0,"$148,652","$299,325",82,6,0,0,"4285, NC, Wilson (County)"
4285,NC,Wilson (County),WILSON,27896,51,36,22,14,0,0,17,"$79,498",$0,"$26,913","$52,585",17,0,0,0,"4285, NC, Wilson (County)"
4285,NC,Northampton (County),WOODLAND,27897,8,6,4,2,0,0,2,"$3,380",$0,"$1,284","$2,096",2,0,0,0,"4285, NC, Northampton (County)"
4285,NC,Pasquotank (County),ELIZABETH,27909,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Pasquotank (County)"
4285,NC,Pasquotank (County),ELIZABETH CITY,27909,169,104,80,24,0,0,35,"$114,475",$0,"$62,250","$52,225",33,2,0,0,"4285, NC, Pasquotank (County)"
4285,NC,Pasquotank (County),ELIZABETHCITY,27909,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Pasquotank (County)"
4285,NC,Bertie (County),AHOSKIE,27910,10,9,9,0,0,0,3,"$1,320",$0,$0,"$1,320",3,0,0,0,"4285, NC, Bertie (County)"
4285,NC,Hertford (County),AHOSKIE,27910,84,65,50,15,0,0,24,"$47,073",$0,"$17,756","$29,317",24,0,0,0,"4285, NC, Hertford (County)"
4285,NC,Dare (County),AVON,27915,4,3,2,1,0,0,1,"$1,786",$0,"$1,786",$0,1,0,0,0,"4285, NC, Dare (County)"
4285,NC,Currituck (County),BARCO,27917,5,3,2,1,0,0,1,"$1,878",$0,"$1,878",$0,1,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Perquimans (County),BELVIDERE,27919,2,2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Perquimans (County)"
4285,NC,Dare (County),BUXTON,27920,16,9,7,2,0,0,4,"$8,825",$0,"$4,474","$4,351",4,0,0,0,"4285, NC, Dare (County)"
4285,NC,Camden (County),CAMDEN,27921,7,5,3,2,0,0,3,"$3,646",$0,"$3,296",$350,3,0,0,0,"4285, NC, Camden (County)"
4285,NC,Hertford (County),AHOSKIE,27922,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Hertford (County)"
4285,NC,Hertford (County),COFIELD,27922,11,10,7,3,0,0,4,"$8,003",$0,"$3,754","$4,249",4,0,0,0,"4285, NC, Hertford (County)"
4285,NC,Hertford (County),COFILED,27922,1,1,0,1,0,0,1,"$1,750",$0,"$1,750",$0,1,0,0,0,"4285, NC, Hertford (County)"
4285,NC,Currituck (County),COINJOCK,27923,2,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Bertie (County),COLERAIN,27924,33,30,24,6,0,0,8,"$10,811",$0,"$5,904","$4,907",8,0,0,0,"4285, NC, Bertie (County)"
4285,NC,Tyrrell (County),COLUMBIA,27925,64,51,26,25,0,0,29,"$82,286",$0,"$28,212","$54,074",29,0,0,0,"4285, NC, Tyrrell (County)"
4285,NC,Currituck (County),COROLLA,27927,3,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Tyrrell (County),CRESWELL,27928,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Tyrrell (County)"
4285,NC,Washington (County),CRESWELL,27928,13,8,3,5,0,0,6,"$14,865",$0,"$3,784","$11,081",6,0,0,0,"4285, NC, Washington (County)"
4285,NC,Currituck (County),CURRITUCK,27929,5,4,4,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Chowan (County),EDENTON,27932,49,37,31,6,0,0,10,"$14,419",$0,"$8,822","$5,597",10,0,0,0,"4285, NC, Chowan (County)"
4285,NC,Perquimans (County),EDENTON,27932,1,1,0,1,0,0,1,"$16,939",$0,"$1,576","$15,363",0,1,0,0,"4285, NC, Perquimans (County)"
4285,NC,Tyrrell (County),EDENTON,27932,1,1,1,0,0,0,1,$815,$0,$0,$815,1,0,0,0,"4285, NC, Tyrrell (County)"
4285,NC,Gates (County),EURE,27935,6,3,2,1,0,0,2,"$5,590",$0,"$1,066","$4,524",2,0,0,0,"4285, NC, Gates (County)"
4285,NC,Dare (County),FRISCO,27936,39,31,13,18,0,0,24,"$91,167",$0,"$32,422","$58,745",23,1,0,0,"4285, NC, Dare (County)"
4285,NC,Gates (County),GATES,27937,4,3,2,1,0,0,1,"$10,497",$0,"$1,870","$8,627",0,1,0,0,"4285, NC, Gates (County)"
4285,NC,Gates (County),GATESVILLE,27938,4,3,2,1,0,0,1,"$12,140",$0,"$2,342","$9,798",0,1,0,0,"4285, NC, Gates (County)"
4285,NC,Currituck (County),GRANDY,27939,10,9,4,5,0,0,4,"$9,824",$0,"$9,170",$654,4,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Hertford (County),HARRELLSVILLE,27942,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Hertford (County)"
4285,NC,Dare (County),HATTERAS,27943,53,47,11,36,0,0,37,"$115,447",$0,"$76,815","$38,631",36,1,0,0,"4285, NC, Dare (County)"
4285,NC,Perquimans (County),HERTFORD,27944,16,11,10,1,0,0,1,"$5,900",$0,"$5,900",$0,1,0,0,0,"4285, NC, Perquimans (County)"
4285,NC,Perquimans (County),WINFALL,27944,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Perquimans (County)"
4285,NC,Gates (County),HOBBSVILLE,27946,3,3,2,1,0,0,1,"$1,284",$0,"$1,284",$0,1,0,0,0,"4285, NC, Gates (County)"
4285,NC,Currituck (County),JARVISBURG,27947,2,2,1,1,0,0,1,"$3,547",$0,"$3,154",$393,1,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Dare (County),KILL DEVIL HILLS,27948,96,81,38,43,0,0,51,"$116,967",$0,"$70,044","$46,923",51,0,0,0,"4285, NC, Dare (County)"
4285,NC,Dare (County),DUCK,27949,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Dare (County)"
4285,NC,Dare (County),KITTY HAWK,27949,15,11,6,5,0,0,5,"$12,094",$0,"$9,156","$2,938",5,0,0,0,"4285, NC, Dare (County)"
4285,NC,Dare (County),SOUTHERN SHORES,27949,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Dare (County)"
4285,NC,Dare (County),EAST LAKE,27953,2,2,0,2,0,0,2,"$3,928",$0,"$3,928",$0,2,0,0,0,"4285, NC, Dare (County)"
4285,NC,Dare (County),MANNS HARBOR,27953,10,7,3,4,0,0,4,"$5,507",$0,"$4,474","$1,033",4,0,0,0,"4285, NC, Dare (County)"
4285,NC,Dare (County),MANTEO,27954,26,17,14,3,0,0,7,"$20,668",$0,"$4,474","$16,194",7,0,0,0,"4285, NC, Dare (County)"
4285,NC,Bertie (County),MERRY HILL,27957,4,4,4,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bertie (County)"
4285,NC,Currituck (County),MOYOCK,27958,23,14,12,2,0,0,6,"$21,652",$0,"$11,712","$9,941",5,1,0,0,"4285, NC, Currituck (County)"
4285,NC,Dare (County),NAGS HEAD,27959,47,35,15,20,0,0,21,"$50,558",$0,"$32,116","$18,442",21,0,0,0,"4285, NC, Dare (County)"
4285,NC,Dare (County),OCRACOKE,27960,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Dare (County)"
4285,NC,Hyde (County),OCRACOKE,27960,45,21,15,6,0,0,8,"$34,894",$0,"$5,656","$29,238",8,0,0,0,"4285, NC, Hyde (County)"
4285,NC,Washington (County),PLYMOUTH,27962,51,38,31,7,0,0,12,"$35,447",$0,"$12,680","$22,767",12,0,0,0,"4285, NC, Washington (County)"
4285,NC,Currituck (County),POPLAR BRANCH,27965,6,5,3,2,0,0,3,"$4,203",$0,"$4,138",$65,3,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Currituck (County),POWELLS POINT,27966,2,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Bertie (County),POWELLSVILLE,27967,3,3,3,0,0,0,1,"$1,508",$0,"$1,112",$396,1,0,0,0,"4285, NC, Bertie (County)"
4285,NC,Gates (County),RODUCO,27969,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Gates (County)"
4285,NC,Washington (County),ROPER,27970,19,14,11,3,0,0,6,"$6,232",$0,"$4,414","$1,818",6,0,0,0,"4285, NC, Washington (County)"
4285,NC,Currituck (County),SHAWBORO,27973,3,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Currituck (County)"
4285,NC,Camden (County),SHILOH,27974,10,4,1,3,0,0,3,"$7,230",$0,"$6,968",$262,3,0,0,0,"4285, NC, Camden (County)"
4285,NC,Camden (County),SOUTH MILLS,27976,16,13,6,7,0,0,6,"$16,934",$0,"$10,900","$6,034",6,0,0,0,"4285, NC, Camden (County)"
4285,NC,Gates (County),SUNBURY,27979,4,4,2,1,1,0,1,"$9,737",$0,"$1,870","$7,867",1,0,0,0,"4285, NC, Gates (County)"
4285,NC,Chowan (County),TYNER,27980,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Chowan (County)"
4285,NC,Dare (County),WANCHESE,27981,2,2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Dare (County)"
4285,NC,Bertie (County),WINDSOR,27983,127,100,49,51,0,0,53,"$195,547",$0,"$60,326","$135,221",50,3,0,0,"4285, NC, Bertie (County)"
4285,NC,Hertford (County),WINTON,27986,5,5,5,0,0,0,1,$262,$0,$0,$262,1,0,0,0,"4285, NC, Hertford (County)"
4285,NC,Robeson (County),LUMBERTON,28058,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Robeson (County)"
4285,NC,Anson (County),LILESVILLE,28091,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Anson (County)"
4285,NC,Robeson (County),MATTHEWS,28105,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Robeson (County)"
4285,NC,Anson (County),MORVEN,28119,6,3,2,1,0,0,1,"$1,112",$0,"$1,112",$0,1,0,0,0,"4285, NC, Anson (County)"
4285,NC,Anson (County),POLKTON,28135,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Anson (County)"
4285,NC,Anson (County),WADESBORO,28170,11,7,7,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Anson (County)"
4285,NC,Cumberland (County),HOPE MILLS,28248,1,1,0,1,0,0,1,"$1,666",$0,"$1,666",$0,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),E FAYETTEVILLE,28301,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEV,28301,1,1,0,1,0,0,1,"$6,268",$0,"$1,666","$4,602",1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEV ILLE,28301,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28301,1199,835,533,298,4,0,511,"$1,658,171",$0,"$497,080","$1,161,091",489,21,1,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE NC,28301,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTVILLE,28301,2,1,1,0,0,0,1,$752,$0,$0,$752,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28302,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAY,28303,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28303,668,412,362,49,1,0,206,"$259,470",$0,"$92,582","$166,888",206,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTVILE,28303,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Robeson (County),FAYETTEVILLE,28303,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Robeson (County)"
4285,NC,Cumberland (County),FAYETTEVILE,28304,2,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FA YETTEVILLE,28304,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28304,987,635,433,198,4,0,385,"$1,089,248",$0,"$368,004","$721,244",371,13,1,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTVILLE,28304,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETVILLE,28304,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYEVILLE,28304,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYVILLE ROAD,28304,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Dare (County),FAYETTEVILLE,28304,1,1,1,0,0,0,1,$860,$0,$0,$860,1,0,0,0,"4285, NC, Dare (County)"
4285,NC,Hoke (County),FAYETTEVILLE,28304,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Hoke (County)"
4285,NC,Robeson (County),FAYETTEVILLE,28304,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Robeson (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28305,122,79,55,22,2,0,50,"$100,830",$0,"$36,289","$64,541",50,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Bladen (County),FAYETTEVILLE,28306,2,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28306,822,548,428,106,14,0,299,"$695,733",$0,"$231,359","$464,374",284,14,1,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTVILLE,28306,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),HOPE MILLS,28306,29,16,13,2,1,0,9,"$12,171",$0,"$1,666","$10,505",9,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Hoke (County),FAYETTEVILLE,28306,4,2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Hoke (County)"
4285,NC,Nash (County),FAYETTEVILLE,28306,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Nash (County)"
4285,NC,Robeson (County),FAYETTEVILLE,28306,3,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Robeson (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28307,3,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FORT BRAGG,28307,29,12,11,1,0,0,7,"$3,500",$0,$0,"$3,500",7,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28308,2,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FORT BRAGG,28310,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FA YETTEVILLE,28311,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28311,546,329,300,28,1,0,177,"$209,583",$0,"$80,394","$129,190",176,0,1,1,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE LUMBERTON,28311,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE NC,28311,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTVILLE,28311,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Bladen (County),FAYETTEVILLE,28312,1,1,1,0,0,0,1,"$1,368",$0,$0,"$1,368",1,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Cumberland (County),EASTOVER,28312,20,15,10,5,0,0,10,"$19,145",$0,"$8,678","$10,467",10,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETT,28312,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28312,405,283,195,85,3,0,176,"$412,865",$0,"$157,995","$254,870",173,3,0,0,"4285, NC, Cumberland (County)"
4285,NC,Bladen (County),FAYETTEVILLE,28314,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Columbus (County),FAYETTEVILLE,28314,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Columbus (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28314,1072,624,552,71,1,0,331,"$402,794",$0,"$165,705","$237,089",329,2,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),FYETTEVILLE,28314,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),GAYETTE,28314,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Cumberland (County),HOPE MILLS,28314,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Sampson (County),FAYETTEVILLE,28314,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Sampson (County)"
4285,NC,Cumberland (County),FAYETTEVILLE,28315,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Hoke (County),ABERDEEN,28315,2,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Hoke (County)"
4285,NC,Moore (County),ABERDEEN,28315,12,8,8,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Moore (County)"
4285,NC,Cumberland (County),AUTRYVILLE,28318,5,4,1,3,0,0,3,"$6,770",$0,"$6,270",$500,3,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Sampson (County),AUTRYVILLE,28318,35,16,14,2,0,0,6,"$3,013",$0,$642,"$2,371",6,0,0,0,"4285, NC, Sampson (County)"
4285,NC,Bladen (County),BLADENBORO,28320,170,111,93,16,2,0,30,"$44,369",$0,"$16,880","$27,489",30,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Brunswick (County),BLADENBORO,28320,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Brunswick (County)"
4285,NC,Columbus (County),BLADENBORO,28320,3,2,1,1,0,0,1,"$7,595",$0,"$1,284","$6,311",1,0,0,0,"4285, NC, Columbus (County)"
4285,NC,Robeson (County),LUMBERTON,28320,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Robeson (County)"
4285,NC,Harnett (County),BUNNLEVEL,28323,27,14,13,1,0,0,2,"$7,015",$0,"$1,402","$5,613",2,0,0,0,"4285, NC, Harnett (County)"
4285,NC,Duplin (County),CALYPSO,28325,3,2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Duplin (County)"
4285,NC,Harnett (County),CAMERON,28326,29,18,17,1,0,0,1,"$1,402",$0,"$1,402",$0,1,0,0,0,"4285, NC, Harnett (County)"
4285,NC,Lee (County),CAMERON,28326,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Lee (County)"
4285,NC,Moore (County),CAMERON,28326,4,2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Moore (County)"
4285,NC,Moore (County),CARTHAGE,28327,3,2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Moore (County)"
4285,NC,Moore (County),WHISPERING PINES,28327,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Moore (County)"
4285,NC,Bladen (County),CLINTON,28328,1,1,1,0,0,0,1,$600,$0,$0,$600,1,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Duplin (County),CLINTON,28328,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Duplin (County)"
4285,NC,Sampson (County),CLINT,28328,1,1,0,1,0,0,1,"$1,756",$0,"$1,756",$0,1,0,0,0,"4285, NC, Sampson (County)"
4285,NC,Sampson (County),CLINTON,28328,213,146,133,12,1,0,26,"$51,787",$0,"$21,713","$30,074",26,0,0,0,"4285, NC, Sampson (County)"
4285,NC,Sampson (County),RALEIGH,28328,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Sampson (County)"
4285,NC,Wayne (County),CLINTON,28328,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Wayne (County)"
4285,NC,Bladen (County),ELIZABETHTOWN,28331,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Bladen (County),DUBLIN,28332,10,5,5,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Wayne (County),DUDLEY,28333,308,188,145,42,1,0,141,"$229,325",$0,"$71,075","$158,250",138,3,0,0,"4285, NC, Wayne (County)"
4285,NC,Cumberland (County),DUNN,28334,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Cumberland (County)"
4285,NC,Harnett (County),DUNN,28334,219,131,107,24,0,0,34,"$64,820",$0,"$28,497","$36,323",34,0,0,0,"4285, NC, Harnett (County)"
4285,NC,Harnett (County),DUNN NC,28334,1,1,0,1,0,0,1,"$11,365",$0,"$9,249","$2,116",0,1,0,0,"4285, NC, Harnett (County)"
4285,NC,Harnett (County),ERWIN,28334,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Harnett (County)"
4285,NC,Johnston (County),DUNN,28334,10,6,6,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Johnston (County)"
4285,NC,Sampson (County),DUNN,28334,34,17,15,2,0,0,5,"$6,266",$0,"$3,040","$3,226",5,0,0,0,"4285, NC, Sampson (County)"
4285,NC,Bladen (County),DUBLIN,28337,4,4,4,0,0,0,1,$547,$0,$0,$547,1,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Bladen (County),ELI,28337,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Bladen (County),ELIZABETHOWN,28337,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Bladen (County),ELIZABETH TOWN,28337,3,3,2,1,0,0,1,$966,$0,$966,$0,1,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Bladen (County),ELIZABETHTOWN,28337,272,204,190,14,0,0,40,"$67,081",$0,"$18,100","$48,981",40,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Bladen (County),WHITE LAKE,28337,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Bladen (County)"
4285,NC,Robeson (County),ELIZABETHTOWN,28337,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Robeson (County)"
4285,NC,Richmond (County),ELLERBE,28338,3,2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Richmond (County)"
4285,NC,Harnett (County),ERWIN,28339,44,23,18,3,2,0,7,"$29,412",$0,"$8,332","$21,080",7,0,0,0,"4285, NC, Harnett (County)"
4285,NC,Columbus (County),FAIRMONT,28340,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4285, NC, Columbus (County)"
4285,NC,Robeson (County),FAIRMONT,28340,424,303,258,44,1,0,137,"$195,916",$0,"$66,484","$129,432",135,2,0,0,"4285, NC, Robeson (County)"
